file_base_name,split,length,duration,makam,form,usul,title,artist,label
isfahan--pesrev--fahte----kanuni_sait_bey.npy,train,604,34895,isfahan,pesrev,fahte,,kanuni_sait_bey,15
segah--turku--ciftesofyan--bir_findigin--.npy,train,218,12001,segah,turku,ciftesofyan,bir_findigin,,29
suzinak_zirgule--seyir--sofyan--1--sefik_gurmeric.npy,train,82,4790,suzinak_zirgule,seyir,sofyan,1,sefik_gurmeric,35
hicaz_humayun--aranagme--duyek--1--.npy,train,65,5317,hicaz_humayun,aranagme,duyek,1,,9
huzzam--aranagme--agiraksak--1--.npy,train,184,6243,huzzam,aranagme,agiraksak,1,,14
muhayyerkurdi--turku--ciftesofyan--sendeki_kaslar--.npy,train,274,11235,muhayyerkurdi,turku,ciftesofyan,sendeki_kaslar,,21
hicaz--sarki--aksak--sazlar_calinir--yesari_asim_arsoy.npy,train,597,20245,hicaz,sarki,aksak,sazlar_calinir,yesari_asim_arsoy,8
kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey.npy,train,537,29800,kurdilihicazkar,sarki,aksak,nicin_terkeyleyip,haci_arif_bey,18
beyati--turku--nimsofyan--gesi_baglarinda--kayseri.npy,train,454,17590,beyati,turku,nimsofyan,gesi_baglarinda,kayseri,3
kurdilihicazkar--sarki--agiraksak--ehl-i_askin--tatyos_efendi.npy,train,607,20869,kurdilihicazkar,sarki,agiraksak,ehl-i_askin,tatyos_efendi,18
nihavent--sarki--semai--benim_gonlum--nazmi_atlig.npy,train,412,20302,nihavent,sarki,semai,benim_gonlum,nazmi_atlig,23
muhayyer--turku--sofyan--cayir_ince--.npy,train,568,19194,muhayyer,turku,sofyan,cayir_ince,,20
huzzam--sarki--aksak--hicran_yine_hicran--serif_icli.npy,train,474,20045,huzzam,sarki,aksak,hicran_yine_hicran,serif_icli,14
kurdilihicazkar--sarki--duyek--arifem_ahkami--haci_arif_bey.npy,train,398,19574,kurdilihicazkar,sarki,duyek,arifem_ahkami,haci_arif_bey,18
mahur--kupe--devrirevanihindi--her_ne--ahmet_avni_konuk.npy,train,133,6584,mahur,kupe,devrirevanihindi,her_ne,ahmet_avni_konuk,19
hicazkar--pesrev--devrikebir----tanburi_buyuk_osman_bey.npy,train,277,9329,hicazkar,pesrev,devrikebir,,tanburi_buyuk_osman_bey,11
karcigar--turku--semai--ben_bir--urfa.npy,train,504,13255,karcigar,turku,semai,ben_bir,urfa,16
saba--pesrev--devrikebir----tanburi_buyuk_osman_bey.npy,train,670,34443,saba,pesrev,devrikebir,,tanburi_buyuk_osman_bey,27
rast--sarki--aksak--calima_bak--lavtaci_hristo.npy,train,786,29001,rast,sarki,aksak,calima_bak,lavtaci_hristo,26
ussak--agirsemai--agir_aksaksemai--padisah-i_isvesin--tahir_aga.npy,train,716,67090,ussak,agirsemai,agir_aksaksemai,padisah-i_isvesin,tahir_aga,37
muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey.npy,train,814,22763,muhayyer,sazsemaisi,aksaksemai,,tanburi_cemil_bey,20
acemkurdi--sarki--sofyan--yar_pesinde--zeki_duygulu.npy,train,456,20277,acemkurdi,sarki,sofyan,yar_pesinde,zeki_duygulu,1
nihavent--sarki--duyek--seninle_bu--dursun_karaca.npy,train,324,23988,nihavent,sarki,duyek,seninle_bu,dursun_karaca,23
saba--sarki--senginsemai--neydin_guzelim--serif_icli.npy,train,512,19617,saba,sarki,senginsemai,neydin_guzelim,serif_icli,27
tahir--aranagme--duyek--1--.npy,train,138,5991,tahir,aranagme,duyek,1,,36
acemkurdi--turku--duyek--ankaranin_yollari--.npy,train,228,5596,acemkurdi,turku,duyek,ankaranin_yollari,,1
rast--mersiye--sofyan--ey_padiseh-i--rifat_bey.npy,train,232,9628,rast,mersiye,sofyan,ey_padiseh-i,rifat_bey,26
hicaz--sarki--kapali_curcuna--hancer-i_askinla--ekrem_guyer.npy,train,308,13889,hicaz,sarki,kapali_curcuna,hancer-i_askinla,ekrem_guyer,8
nisaburek--seyir--senginsemai--1--erol_bingol.npy,train,51,4770,nisaburek,seyir,senginsemai,1,erol_bingol,25
huzzam--sarki--aksak--ettigin_cevri--cinucen_tanrikorur.npy,train,385,16524,huzzam,sarki,aksak,ettigin_cevri,cinucen_tanrikorur,14
muhayyer--aranagme--curcuna--1--.npy,train,75,2662,muhayyer,aranagme,curcuna,1,,20
ussak--ilahi--sofyan--hak_taala--ali_ufki.npy,train,149,7286,ussak,ilahi,sofyan,hak_taala,ali_ufki,37
suzinak_zirgule--sarki--kapali_curcuna--ayri_dustum--yesari_asim_arsoy.npy,train,404,21441,suzinak_zirgule,sarki,kapali_curcuna,ayri_dustum,yesari_asim_arsoy,35
saba--ornek_oz--sofyan--1--ruhi_ayangil.npy,train,40,1769,saba,ornek_oz,sofyan,1,ruhi_ayangil,27
isfahan--kupe--duyek--ittifakan--ahmet_avni_konuk.npy,train,93,6726,isfahan,kupe,duyek,ittifakan,ahmet_avni_konuk,15
acemkurdi--agirsemai--agir_aksaksemai--dur_etme--osep_aga.npy,train,606,34596,acemkurdi,agirsemai,agir_aksaksemai,dur_etme,osep_aga,1
hicaz--sarki--nimsofyan--gonul_penceresinden--muzaffer_ilkar.npy,train,630,23991,hicaz,sarki,nimsofyan,gonul_penceresinden,muzaffer_ilkar,8
nihavent--sarki--aksak--ruya_mi--omer_dilek.npy,train,256,10853,nihavent,sarki,aksak,ruya_mi,omer_dilek,23
huzzam--sarki--curcuna--aksam_donusu--udi_marko_colakoglu.npy,train,581,26357,huzzam,sarki,curcuna,aksam_donusu,udi_marko_colakoglu,14
hicaz--sarki--duyek--artik_bu--alaeddin_yavasca.npy,train,700,30895,hicaz,sarki,duyek,artik_bu,alaeddin_yavasca,8
muhayyerkurdi--sarki--aksak--askinla_yana_yana--ismet_nedim.npy,train,669,17147,muhayyerkurdi,sarki,aksak,askinla_yana_yana,ismet_nedim,21
hicaz--sarki--semai--ey_mehlika--muallim_ismail_hakki_bey.npy,train,240,11508,hicaz,sarki,semai,ey_mehlika,muallim_ismail_hakki_bey,8
isfahan--beste--zencir--gel_ey--itri.npy,train,632,36037,isfahan,beste,zencir,gel_ey,itri,15
ussak--sarki--curcuna--bu_yaz--yesari_asim_arsoy.npy,train,294,15325,ussak,sarki,curcuna,bu_yaz,yesari_asim_arsoy,37
nihavent--mars--nimsofyan--ey_muhterem--mildan_niyazi_bey.npy,train,460,23100,nihavent,mars,nimsofyan,ey_muhterem,mildan_niyazi_bey,23
ussak--pesrev--hafif----kanposoglu_mehmet_celebi.npy,train,959,31996,ussak,pesrev,hafif,,kanposoglu_mehmet_celebi,37
rast--ornek_oz--devrihindi--1--ruhi_ayangil.npy,train,19,2317,rast,ornek_oz,devrihindi,1,ruhi_ayangil,26
saba--sarki--agirsenginsemai--sahilde_saba--mustafa_nafiz_irmak.npy,train,725,25045,saba,sarki,agirsenginsemai,sahilde_saba,mustafa_nafiz_irmak,27
mahur--sarki--agiraksak--gulsen-i_ezhar--basmaci_abdi_efendi.npy,train,472,17908,mahur,sarki,agiraksak,gulsen-i_ezhar,basmaci_abdi_efendi,19
evic--rumeliturkusu--aksak--elveda_dost--rumeli.npy,train,586,21716,evic,rumeliturkusu,aksak,elveda_dost,rumeli,5
nihavent--sarki--aksak--seni_tenhada--ismet_aga.npy,train,268,14240,nihavent,sarki,aksak,seni_tenhada,ismet_aga,23
suzidil--kupe--aksaksemai--yandi--ahmet_avni_konuk.npy,train,97,4697,suzidil,kupe,aksaksemai,yandi,ahmet_avni_konuk,33
saba--pesrev--nimsofyan--mevlana--kemani_hamza.npy,train,503,13919,saba,pesrev,nimsofyan,mevlana,kemani_hamza,27
nihavent--mars--sofyan--istiklal_marsi--zeki_ungor.npy,train,131,7414,nihavent,mars,sofyan,istiklal_marsi,zeki_ungor,23
nikriz--aranagme--evfer--1--.npy,train,102,3209,nikriz,aranagme,evfer,1,,24
suzinak_zirgule--turku--nimsofyan--yarim_gitti--istanbul.npy,train,442,9409,suzinak_zirgule,turku,nimsofyan,yarim_gitti,istanbul,35
evic--pesrev--devrikebir----tanburi_kucuk_osman_bey.npy,train,481,23993,evic,pesrev,devrikebir,,tanburi_kucuk_osman_bey,5
buselik--ornek_oz--duyek--1--ruhi_ayangil.npy,train,22,1988,buselik,ornek_oz,duyek,1,ruhi_ayangil,4
huseyni--beste--duyek--muheyya_oldu--rakim_elkutlu.npy,train,384,16545,huseyni,beste,duyek,muheyya_oldu,rakim_elkutlu,13
huseyni--turku--curcuna--dersim_dort--tunceli.npy,train,323,14662,huseyni,turku,curcuna,dersim_dort,tunceli,13
tahir--turku--devrihindi--yoru_bire--sarkisla.npy,train,664,32662,tahir,turku,devrihindi,yoru_bire,sarkisla,36
karcigar--sarki--duyek--boyun_ince--arif_sami_toker.npy,train,260,10837,karcigar,sarki,duyek,boyun_ince,arif_sami_toker,16
nihavent--sazsemaisi--aksaksemai----mesut_cemil.npy,train,1110,28510,nihavent,sazsemaisi,aksaksemai,,mesut_cemil,23
segah--seyir--sofyan--1--sefik_gurmeric.npy,train,93,5583,segah,seyir,sofyan,1,sefik_gurmeric,29
kurdilihicazkar--seyir--sofyan--1--erol_bingol.npy,train,59,3190,kurdilihicazkar,seyir,sofyan,1,erol_bingol,18
nihavent--sarki--semai--bir_nese--nuri_halil_poyraz.npy,train,475,20189,nihavent,sarki,semai,bir_nese,nuri_halil_poyraz,23
kurdilihicazkar--sarki--kapali_curcuna--hancer-i_ebrusu--asdik_aga.npy,train,319,18839,kurdilihicazkar,sarki,kapali_curcuna,hancer-i_ebrusu,asdik_aga,18
beyati--ilahi--duyek--kapisi_yok--.npy,train,252,8527,beyati,ilahi,duyek,kapisi_yok,,3
huzzam--sarki--aksak--sevdigin_dunyalar--munir_nurettin_selcuk.npy,train,325,16611,huzzam,sarki,aksak,sevdigin_dunyalar,munir_nurettin_selcuk,14
ussak--turku--sofyan--eledim_eledim--erzurum.npy,train,273,10655,ussak,turku,sofyan,eledim_eledim,erzurum,37
hicaz_uzzal--sarki--aksak--kurdu_meclis--haci_arif_bey.npy,train,402,16850,hicaz_uzzal,sarki,aksak,kurdu_meclis,haci_arif_bey,10
huseyni--turku--sofyan--keklik_daglarda--.npy,train,274,9740,huseyni,turku,sofyan,keklik_daglarda,,13
kurdilihicazkar--sarki--yuruksemai--sen_gozlerine--misirli_udi_ibrahim_efendi.npy,train,458,18450,kurdilihicazkar,sarki,yuruksemai,sen_gozlerine,misirli_udi_ibrahim_efendi,18
tahir--turku--nimsofyan--bagisla_sevdigim--kirsehir.npy,train,772,28604,tahir,turku,nimsofyan,bagisla_sevdigim,kirsehir,36
mahur--aranagme--nimsofyan--1--.npy,train,73,3196,mahur,aranagme,nimsofyan,1,,19
hicazkar--aranagme--curcuna--1--.npy,train,106,5662,hicazkar,aranagme,curcuna,1,,11
hicaz--turku--sofyan--suda_balik--kirsehir.npy,train,245,9380,hicaz,turku,sofyan,suda_balik,kirsehir,8
hicaz_uzzal--yuruksemai--yuruksemai--terk_eyledi--zaharya.npy,train,484,32460,hicaz_uzzal,yuruksemai,yuruksemai,terk_eyledi,zaharya,10
rast--turku--sofyan--su_dereler--orta_anadolu.npy,train,310,7106,rast,turku,sofyan,su_dereler,orta_anadolu,26
nihavent--sarki--agiraksak--ahter-i_duskun--haci_arif_bey.npy,train,500,17879,nihavent,sarki,agiraksak,ahter-i_duskun,haci_arif_bey,23
nisaburek--sarki--musemmen--bin_zeban--yusuf_ziya_pasa.npy,train,265,14114,nisaburek,sarki,musemmen,bin_zeban,yusuf_ziya_pasa,25
rast--sarki--duyek--hicran_olacaksa--ferit_sidal.npy,train,410,16605,rast,sarki,duyek,hicran_olacaksa,ferit_sidal,26
huseyni--ilahi--turkdarbi--ey_dil--ali_ufki.npy,train,80,6738,huseyni,ilahi,turkdarbi,ey_dil,ali_ufki,13
beyati--sarki--aksak--sebep_ne--markar_aga.npy,train,445,14443,beyati,sarki,aksak,sebep_ne,markar_aga,3
hisarbuselik--tavsanca--raksaksagi--dok_zulfunu--tanburi_mustafa_cavus.npy,train,404,13985,hisarbuselik,tavsanca,raksaksagi,dok_zulfunu,tanburi_mustafa_cavus,12
muhayyer--pesrev--ferimuhammes----kantemiroglu.npy,train,896,33329,muhayyer,pesrev,ferimuhammes,,kantemiroglu,20
muhayyer--sarki--aksak--iltimas_etmeye--haci_arif_bey.npy,train,384,12610,muhayyer,sarki,aksak,iltimas_etmeye,haci_arif_bey,20
sevkefza--seyir--turkaksagi--1--erol_bingol.npy,train,82,3992,sevkefza,seyir,turkaksagi,1,erol_bingol,31
kurdi--turku--nimsofyan--hastane_onunde--akdagmadeni.npy,train,487,16028,kurdi,turku,nimsofyan,hastane_onunde,akdagmadeni,17
sultaniyegah--sarki--curcuna--bu_gulzarin--santuri_ethem_efendi.npy,train,286,11619,sultaniyegah,sarki,curcuna,bu_gulzarin,santuri_ethem_efendi,32
gerdaniye--turku--aksak--cemilemin_gezdigi--.npy,train,574,11999,gerdaniye,turku,aksak,cemilemin_gezdigi,,7
suzidil--sarki--agiraksak--ulfetin_gecti--ismet_aga.npy,train,755,22146,suzidil,sarki,agiraksak,ulfetin_gecti,ismet_aga,33
nihavent--sarki--duyek--ayrilik_bukuverdi--arif_sami_toker.npy,train,952,54650,nihavent,sarki,duyek,ayrilik_bukuverdi,arif_sami_toker,23
muhayyer--turku--curcuna--kerpic_kerpic--diyarbakir.npy,train,294,18109,muhayyer,turku,curcuna,kerpic_kerpic,diyarbakir,20
segah--sarki--aksak--suyi_kagithanede--lavtaci_hristo.npy,train,428,17993,segah,sarki,aksak,suyi_kagithanede,lavtaci_hristo,29
acemasiran--sarki--devrihindi--ey_gul-i_rana--neveser_kokdes.npy,train,302,19222,acemasiran,sarki,devrihindi,ey_gul-i_rana,neveser_kokdes,0
nihavent--longa--nimsofyan----kevser_hanim.npy,train,448,8995,nihavent,longa,nimsofyan,,kevser_hanim,23
ussak--sarki--duyek--menekse_gozler--yesari_asim_arsoy.npy,train,566,17286,ussak,sarki,duyek,menekse_gozler,yesari_asim_arsoy,37
rast--ilahi--evsat--ya_rabbi--ali_ufki.npy,train,128,11544,rast,ilahi,evsat,ya_rabbi,ali_ufki,26
muhayyer--bozlak--serbest--havayi_da--asaf_guven.npy,train,91,5180,muhayyer,bozlak,serbest,havayi_da,asaf_guven,20
huzzam--sarki--duyek--birak_duygulari--omer_sami_gupgup.npy,train,322,15991,huzzam,sarki,duyek,birak_duygulari,omer_sami_gupgup,14
hicazkar--sarki--devrihindi--ey_verd-i--tahir_aga.npy,train,209,6942,hicazkar,sarki,devrihindi,ey_verd-i,tahir_aga,11
nikriz--turku--nimsofyan--sokak_basi--giresun.npy,train,518,11554,nikriz,turku,nimsofyan,sokak_basi,giresun,24
saba--sarki--agiraksak--sevdi_canim--komurcuzade_hafiz_mehmet_efendi.npy,train,358,16181,saba,sarki,agiraksak,sevdi_canim,komurcuzade_hafiz_mehmet_efendi,27
nihavent--seyir--semai--1--rauf_yekta.npy,train,65,4792,nihavent,seyir,semai,1,rauf_yekta,23
saba--sarki--aksak--beni_aska--tanburi_ali_efendi.npy,train,306,17721,saba,sarki,aksak,beni_aska,tanburi_ali_efendi,27
hicaz--sarki--evfer--bir_seni--selahattin_icli.npy,train,314,20250,hicaz,sarki,evfer,bir_seni,selahattin_icli,8
rast--ornek_oz--sofyan--1--huseyin_sadettin_arel.npy,train,29,3180,rast,ornek_oz,sofyan,1,huseyin_sadettin_arel,26
huseyni--ornek_oz--sofyan--3--ruhi_ayangil.npy,train,19,1590,huseyni,ornek_oz,sofyan,3,ruhi_ayangil,13
ussak--sarki--yuruksemai--affeyle_guhanim--enderuni_ali_bey.npy,train,484,21590,ussak,sarki,yuruksemai,affeyle_guhanim,enderuni_ali_bey,37
segah--turku--sofyan--oy_kemence--ordu.npy,train,238,5617,segah,turku,sofyan,oy_kemence,ordu,29
buselik--sarki--aksak--dil_sana--tanburi_isak.npy,train,394,11448,buselik,sarki,aksak,dil_sana,tanburi_isak,4
hicaz--turku--sofyan--cadir_alti--gaziantep.npy,train,252,10663,hicaz,turku,sofyan,cadir_alti,gaziantep,8
muhayyerkurdi--mars--semai--tuna_nehri--rumeli.npy,train,210,13026,muhayyerkurdi,mars,semai,tuna_nehri,rumeli,21
rast--turku--oynak--aman_aysem--.npy,train,148,7707,rast,turku,oynak,aman_aysem,,26
huzzam--sarki--curcuna--omrum_seni--yesari_asim_arsoy.npy,train,275,16919,huzzam,sarki,curcuna,omrum_seni,yesari_asim_arsoy,14
hisarbuselik--sarki--aksak--aman_ey--ii_mahmud.npy,train,598,17993,hisarbuselik,sarki,aksak,aman_ey,ii_mahmud,12
kurdi--ornek_oz--devrihindi--1--ruhi_ayangil.npy,train,23,1400,kurdi,ornek_oz,devrihindi,1,ruhi_ayangil,17
sehnaz--agirsemai--senginsemai--didem_yuzune--yahya_nazim_celebi.npy,train,481,15892,sehnaz,agirsemai,senginsemai,didem_yuzune,yahya_nazim_celebi,30
acemasiran--sazsemaisi--aksaksemai----gazi_giray_han.npy,train,583,24745,acemasiran,sazsemaisi,aksaksemai,,gazi_giray_han,0
hicazkar--sarki--kapali_curcuna--mestim_bu--lavtaci_ovrik.npy,train,270,14395,hicazkar,sarki,kapali_curcuna,mestim_bu,lavtaci_ovrik,11
muhayyer--turku--senginsemai--bulandi_gozler--urfa.npy,train,285,16238,muhayyer,turku,senginsemai,bulandi_gozler,urfa,20
hicazkar--pesrev--muhammes----tanburi_cemil_bey.npy,train,558,23991,hicazkar,pesrev,muhammes,,tanburi_cemil_bey,11
sehnaz--sarki--devrihindi--etmedin_bir_lahza--dellalzade_haci_ismail_efendi.npy,train,618,17531,sehnaz,sarki,devrihindi,etmedin_bir_lahza,dellalzade_haci_ismail_efendi,30
hicaz--sarki--semai--degdi_saclarima--bekirof.npy,train,374,15268,hicaz,sarki,semai,degdi_saclarima,bekirof,8
kurdilihicazkar--sarki--aydin--gozlerin_mavi--refik_fersan.npy,train,528,12854,kurdilihicazkar,sarki,aydin,gozlerin_mavi,refik_fersan,18
rast--sarki--semai--sevmek_seni--neveser_kokdes.npy,train,358,21566,rast,sarki,semai,sevmek_seni,neveser_kokdes,26
ussak--sarki--senginsemai--ey_suh-i_cefa--haci_arif_bey.npy,train,326,14978,ussak,sarki,senginsemai,ey_suh-i_cefa,haci_arif_bey,37
hisarbuselik--yuruksemai--yuruksemai--gonlum_hevesi--zekai_dede.npy,train,419,36356,hisarbuselik,yuruksemai,yuruksemai,gonlum_hevesi,zekai_dede,12
nihavent--sarki--senginsemai--bir_asik-i--afet_misirliyan.npy,train,339,18779,nihavent,sarki,senginsemai,bir_asik-i,afet_misirliyan,23
ussak--sarki--sofyan--bir_perikizi--.npy,train,236,12558,ussak,sarki,sofyan,bir_perikizi,,37
nikriz--turku--turkaksagi--sen_bu--trabzon.npy,train,416,8322,nikriz,turku,turkaksagi,sen_bu,trabzon,24
rast--pesrev--devrikebir----giriftzen_asim_bey.npy,train,669,28861,rast,pesrev,devrikebir,,giriftzen_asim_bey,26
kurdilihicazkar--sarki--turkaksagi--soylendi_bugun--mediha_sen_sancakoglu.npy,train,417,19828,kurdilihicazkar,sarki,turkaksagi,soylendi_bugun,mediha_sen_sancakoglu,18
nikriz--fantezi--yuruksemai_ii--uzaga_gitme--bilge_ozgen.npy,train,507,20807,nikriz,fantezi,yuruksemai_ii,uzaga_gitme,bilge_ozgen,24
rast--sarki--curcuna--asik_oldur--haci_arif_bey.npy,train,325,17634,rast,sarki,curcuna,asik_oldur,haci_arif_bey,26
huseyni--etud--sofyan----hasan_esen.npy,train,112,9580,huseyni,etud,sofyan,,hasan_esen,13
hicaz--sarki--turkaksagi--solsan_da_sararsan--misirli_udi_ibrahim_efendi.npy,train,452,18460,hicaz,sarki,turkaksagi,solsan_da_sararsan,misirli_udi_ibrahim_efendi,8
nihavent--sarki--duyek--bulbul_asikmis--zeki_muren.npy,train,420,27130,nihavent,sarki,duyek,bulbul_asikmis,zeki_muren,23
kurdilihicazkar--sazsemaisi--aksaksemai----tatyos_efendi.npy,train,700,24998,kurdilihicazkar,sazsemaisi,aksaksemai,,tatyos_efendi,18
nihavent--pesrev--devrikebir----kanuni_mehmed_bey.npy,train,522,25866,nihavent,pesrev,devrikebir,,kanuni_mehmed_bey,23
hicaz--sarki--senginsemai--hep_saye-i--tanburi_cemil_bey.npy,train,482,19264,hicaz,sarki,senginsemai,hep_saye-i,tanburi_cemil_bey,8
acemkurdi--nefes--bektasiraksani--sah_merdanin--.npy,train,264,13339,acemkurdi,nefes,bektasiraksani,sah_merdanin,,1
sehnaz--sarki--aksak--denizin_dalgasini--semseddin_ziya_bey.npy,train,555,14021,sehnaz,sarki,aksak,denizin_dalgasini,semseddin_ziya_bey,30
mahur--sarki--aksak--yeniden_eski--ismail_baha_surelsan.npy,train,399,15416,mahur,sarki,aksak,yeniden_eski,ismail_baha_surelsan,19
muhayyer--sarki--aksak--her_halinle--erol_sayan.npy,train,712,25867,muhayyer,sarki,aksak,her_halinle,erol_sayan,20
huzzam--sazsemaisi--aksaksemai----gazi_giray_han.npy,train,1007,52474,huzzam,sazsemaisi,aksaksemai,,gazi_giray_han,14
gerdaniye--turku--kapali_curcuna--daglar_basi--kerkuk.npy,train,566,11993,gerdaniye,turku,kapali_curcuna,daglar_basi,kerkuk,7
muhayyer--sarki--senginsemai--pur-lerze--tanburi_cemil_bey.npy,train,363,16752,muhayyer,sarki,senginsemai,pur-lerze,tanburi_cemil_bey,20
tahir--kupe--duyek--al_al--ahmet_avni_konuk.npy,train,83,6733,tahir,kupe,duyek,al_al,ahmet_avni_konuk,36
acemkurdi--sarki--aksak--altin_tasta--nimet_hanim.npy,train,506,14819,acemkurdi,sarki,aksak,altin_tasta,nimet_hanim,1
suzinak_zirgule--sarki--duyek--aylardir_gul--erol_sayan.npy,train,328,10409,suzinak_zirgule,sarki,duyek,aylardir_gul,erol_sayan,35
hicaz_humayun--sarki--aksak--beni_canimdan--muzaffer_ilkar.npy,train,452,17954,hicaz_humayun,sarki,aksak,beni_canimdan,muzaffer_ilkar,9
evic--seyir--sofyan--1--sefik_gurmeric.npy,train,77,4790,evic,seyir,sofyan,1,sefik_gurmeric,5
muhayyer--sarki--duyek--cile_bulbulum--sadettin_kaynak.npy,train,462,14218,muhayyer,sarki,duyek,cile_bulbulum,sadettin_kaynak,20
rast--sarki--duyek--gorsem_seni--dede_efendi.npy,train,345,15945,rast,sarki,duyek,gorsem_seni,dede_efendi,26
huzzam--sarki--turkaksagi--baglandi_gonul--selanikli_ahmed_bey.npy,train,471,19828,huzzam,sarki,turkaksagi,baglandi_gonul,selanikli_ahmed_bey,14
hicaz--sarki--aksaksemai--sezdim_dargin--rifat_ayaydin.npy,train,610,26303,hicaz,sarki,aksaksemai,sezdim_dargin,rifat_ayaydin,8
beyati--sarki--aksak--karsidan_yar--dede_efendi.npy,train,387,15540,beyati,sarki,aksak,karsidan_yar,dede_efendi,3
hicaz--sarki--agir_aksaksemai--hasret_odu--tanburi_ali_efendi.npy,train,397,17767,hicaz,sarki,agir_aksaksemai,hasret_odu,tanburi_ali_efendi,8
segah--turku--curcuna--cayda_cira--elazig.npy,train,316,12065,segah,turku,curcuna,cayda_cira,elazig,29
hicaz--sarki--duyek--sensizligi_ben--zekai_tunca.npy,train,544,24886,hicaz,sarki,duyek,sensizligi_ben,zekai_tunca,8
segah--ilahi--duyek--ey_acep--seyh_huseyin_halis_efendi.npy,train,331,18493,segah,ilahi,duyek,ey_acep,seyh_huseyin_halis_efendi,29
saba--beste--muhammes--bir_nim-nigah--efrasiyaboglu_ali_pasa.npy,train,567,33295,saba,beste,muhammes,bir_nim-nigah,efrasiyaboglu_ali_pasa,27
acemkurdi--sarki--aksak--kir_atima--nasibin_mehmet_yuru.npy,train,498,16269,acemkurdi,sarki,aksak,kir_atima,nasibin_mehmet_yuru,1
rast--sarki--sofyan--acilan_bir--dramali_hasan_hasguler.npy,train,472,18818,rast,sarki,sofyan,acilan_bir,dramali_hasan_hasguler,26
huseyni--turku--aksak--yanik_omer--sadettin_kaynak.npy,train,401,19511,huseyni,turku,aksak,yanik_omer,sadettin_kaynak,13
mahur--sarki--duyek--ay_dogar--sadettin_kaynak.npy,train,588,39185,mahur,sarki,duyek,ay_dogar,sadettin_kaynak,19
kurdilihicazkar--sarki--evfer--karsiyakada--lavtaci_hristo.npy,train,516,11694,kurdilihicazkar,sarki,evfer,karsiyakada,lavtaci_hristo,18
kurdilihicazkar--sarki--musemmen--iftirakindir_sebep--haci_arif_bey.npy,train,259,12657,kurdilihicazkar,sarki,musemmen,iftirakindir_sebep,haci_arif_bey,18
tahir--turku--musemmen_ii--alli_durnam--kirikkale-keskin.npy,train,630,27425,tahir,turku,musemmen_ii,alli_durnam,kirikkale-keskin,36
rast--sarki--aksak--aski_huznumle--mildan_niyazi_bey.npy,train,264,18167,rast,sarki,aksak,aski_huznumle,mildan_niyazi_bey,26
muhayyerkurdi--turku--aksak--bulbulum_altin--.npy,train,657,20146,muhayyerkurdi,turku,aksak,bulbulum_altin,,21
neva--turku--sofyan--canakkale_icinde--.npy,train,302,14438,neva,turku,sofyan,canakkale_icinde,,22
evic--seyir--devrihindi--1--erol_bingol.npy,train,76,2795,evic,seyir,devrihindi,1,erol_bingol,5
nihavent--pesrev--devrikebir----tanburi_buyuk_osman_bey.npy,train,922,37317,nihavent,pesrev,devrikebir,,tanburi_buyuk_osman_bey,23
hicaz--sarki--agiraksak--bir_nigah--sekerci_cemil_bey.npy,train,452,17779,hicaz,sarki,agiraksak,bir_nigah,sekerci_cemil_bey,8
nisaburek--pesrev--muhammes----tanburi_buyuk_osman_bey.npy,train,661,39368,nisaburek,pesrev,muhammes,,tanburi_buyuk_osman_bey,25
kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi.npy,train,289,14871,kurdilihicazkar,sarki,curcuna,ey_benim,muhlis_sabahaddin_ezgi,18
ferahfeza--seyir--sofyan--1--erol_bingol.npy,train,97,6390,ferahfeza,seyir,sofyan,1,erol_bingol,6
mahur--sarki--aksak--iki_gozum--kemal_emin_bara.npy,train,388,14026,mahur,sarki,aksak,iki_gozum,kemal_emin_bara,19
beyati--sarki--duyek--gonul_telim--erdinc_celikkol.npy,train,290,18280,beyati,sarki,duyek,gonul_telim,erdinc_celikkol,3
rast--sarki--sofyan--bir_acaib--civan_aga.npy,train,387,16037,rast,sarki,sofyan,bir_acaib,civan_aga,26
mahur--sarki--aksak--sana_layik_mi--dede_efendi.npy,train,854,24539,mahur,sarki,aksak,sana_layik_mi,dede_efendi,19
sehnaz--kupe--duyek--lutfedip--ahmet_avni_konuk.npy,train,88,6730,sehnaz,kupe,duyek,lutfedip,ahmet_avni_konuk,30
acemkurdi--sarki--aksak--hatay--cevdet_cagla.npy,train,385,17112,acemkurdi,sarki,aksak,hatay,cevdet_cagla,1
saba--nakis--yuruksemai--cefaya_ey--kara_ismail_aga.npy,train,573,26238,saba,nakis,yuruksemai,cefaya_ey,kara_ismail_aga,27
ussak--turku--sofyan--sigaramin_dumani--.npy,train,228,7646,ussak,turku,sofyan,sigaramin_dumani,,37
suzidil--beste--fer--hiraman_ol--abdulhalim_aga.npy,train,639,37082,suzidil,beste,fer,hiraman_ol,abdulhalim_aga,33
hicaz--sarki--aksak--dil_yaresini--sevki_bey.npy,train,494,19857,hicaz,sarki,aksak,dil_yaresini,sevki_bey,8
huseyni--sarki--curcuna--bak_su--danbeni_riza_bey.npy,train,223,11867,huseyni,sarki,curcuna,bak_su,danbeni_riza_bey,13
